# ra decl redshift T90
-2.326502888148409554e+00 1.308991151502121308e+00 1.004186323469913544e+00 1.665890876435960566e+00
2.332641676117632734e+00 -1.443087239758758522e-01 4.334141762679303289e-01 3.811426177714183439e+01
-7.079003849571208207e-01 9.311036798399965342e-01 2.906109663288843681e+00 2.073937559577318623e+00
1.752138990333288904e+00 1.090384237756524266e+00 1.546729495907200436e+00 7.225570204713133826e+00
-1.097346493393232203e+00 9.617482932982039656e-02 2.321959369339579915e+00 1.249519056035840805e+02
-1.817231552754867918e+00 1.137999755817530101e+00 9.173620853442465695e-01 8.830705849720915879e+00
-2.150438020773902892e+00 9.418815476848977353e-01 1.485432504978497992e+00 4.972931552783475539e-01
-3.793536418663864263e-01 2.385028089209122459e-01 1.069169846061936990e+00 1.196109307731103399e+02
-1.805398205435084558e+00 -1.163606935717119928e+00 1.448796717133808531e+00 5.375137698558071975e+01
2.550146903766819850e+00 -9.983411835256165157e-01 3.189084578810092441e-01 2.961970776370228364e+01
-2.014820489441637372e-02 4.818355822405552269e-01 5.613148796708744559e-01 2.895240865557688181e+01
5.876723961819502184e-01 8.931098385384926563e-02 3.605442687815330061e-01 7.817071786568054392e+01
2.501566105100743620e+00 -1.655365682849330722e-01 6.866283039326731341e+00 4.532572346012470916e+02
2.443842731916741506e+00 3.289274754755664998e-01 1.305762308115000936e+00 3.788924268595306177e+00
-2.933804955500033174e+00 -1.426701148528811691e+00 8.245581336152408847e-01 4.249280059126990494e+01
-2.614716046638495772e+00 -8.496990432628016565e-01 1.780221317310109796e+00 4.413979239017019296e+01
-1.983373454767107136e+00 1.107656121611387823e+00 3.144213918782913897e+00 2.366796644693129614e-01
-1.796471130508848352e-02 1.085228792922312113e+00 4.589143171430958845e-01 1.625553796596969011e-02
-1.511158918975119780e+00 -2.516114669685807770e-01 2.247069434936257881e+00 4.996122975900182617e+00
2.769544045667235110e+00 7.554923206449322137e-01 4.840570077154222162e+00 9.990054877527055055e+01
2.663679963447387333e+00 7.559873784455808376e-01 1.993718388966320587e+00 5.637010688018303739e+01
-6.767269682232739392e-01 -1.077331835163171769e+00 3.173667383020781774e-01 1.725194330059915890e-02
-2.354381402231064513e+00 -7.955132372849247346e-01 2.386148468561921199e+00 1.928473394963703669e+01
1.176929454756512783e+00 -3.725770576456060579e-01 1.123145184524444007e+00 1.089522839522702213e+02
-1.865689623400711428e+00 7.579104455998320056e-01 4.383501714804759253e+00 1.815920647523270093e+00
2.084698319031546010e+00 1.587377092967652281e-01 2.110888735718928988e+00 1.590849850198021365e+01
-2.720165065916515079e+00 -8.494981939930025261e-01 3.917092245744721257e+00 1.037562420459138650e+02
-7.735986814074015117e-01 5.587268142509945745e-01 1.041463167436434079e+00 2.344239051813710972e+01
-1.486403029442543211e+00 1.794322496841773140e-01 6.057383947641361566e-01 4.105764114214549920e+01
-2.153932109228268388e+00 -5.540626688119871801e-01 2.354639798603161527e+00 5.351062929953712688e-01
-1.496823533626319813e+00 -5.513799930973607433e-01 7.452928774653358346e+00 5.763129139639147525e+01
-1.945662888597655460e+00 -4.977017985695347257e-01 1.677057135307100877e+00 5.244125369315197815e+01
-2.685109009569616845e+00 1.044458610635352835e+00 1.624762783754391204e+00 5.687886633194305652e+00
-4.060153701386832181e-01 -7.047343061515053408e-01 2.193309004156508979e-01 2.546514503227973591e+02
2.996054548874997003e+00 3.705243727481375982e-01 2.552196416797194889e+00 1.003270872288655724e+01
1.378718593022544070e+00 1.597975939570611126e-01 1.100432961074610638e+00 7.511050313752974716e+01
-1.592751819721372808e+00 -2.536481428222480128e-01 7.620809732688139659e-01 1.499706084699414248e+02
1.575454505857611265e+00 -4.905811644558044637e-01 4.678405997489990753e+00 1.889769071984810367e+01
2.147184785514776983e+00 1.728718940048312724e-01 9.968299809684659785e-01 6.206226468371852434e+01
-1.489359417433920196e+00 -4.675687759430464663e-01 3.639264689818860532e+00 4.613950053558251163e+00
1.584285397461123290e+00 -2.515056707040534412e-01 7.307254597639136762e-01 3.967109719392528433e+01
-2.444949286475522232e+00 -1.214399782968552804e-01 8.947040405623399861e-01 2.832558420438832059e+01
-9.579906965524783713e-01 6.351730803055282149e-01 1.128822554020954438e+00 9.987465990009965822e+01
-2.314014687061964892e+00 1.290828439078205159e-01 2.263430329247905215e-01 7.090568653800018772e+00
2.567236528991818201e+00 -3.656128153536527398e-02 1.485751035814348420e+00 9.222627673506433865e+00
2.932411189380101035e+00 1.056145245606135319e+00 5.640349273203809632e-01 1.098435566638978003e+02
1.446710693020648808e+00 2.470692029120567512e-01 2.134654657340717243e+00 1.146823184531967286e+02
3.128877060608937999e+00 -1.412671347690757362e-01 3.106134323296454447e+00 2.856170299828478321e+01
-5.753744309805580714e-01 9.322845172486096121e-01 3.118065656872751834e+00 2.741600858050449574e+01
-9.869016748956929708e-02 -2.393996567440904721e-01 2.792780828304847418e+00 3.405039106164301899e+01
-1.120761955775638613e-01 -5.397265406682584254e-01 2.307590936172699170e+00 8.352407684593406145e+01
2.379778520812327880e+00 -5.987617872111990897e-02 8.234486063842355597e-01 7.546996419204284656e+00
8.774919524053985675e-01 4.980343533955704505e-01 2.033088809593576851e+00 2.346522752482781726e+01
-3.104933103459019073e+00 1.906215600391455434e-01 1.011543889554422204e+00 1.018515345844548670e-01
-2.506441289344666590e+00 7.001385268288474739e-01 2.639426002240187419e+00 4.072453196269019315e+01
-9.474677949892772177e-02 -1.849375353539263744e-01 1.276617734477106136e+00 7.776960216127996262e+01
-2.071173569064556297e+00 -1.124582250971211783e+00 7.361286396226419448e+00 9.434935883457360006e+00
-2.735419711017258448e-01 -5.030689558366583380e-01 1.705315031549823557e+00 4.918477733119319595e+01
-4.926157789537825571e-01 4.646423319178006328e-01 2.248357212976462183e+00 9.517458791833565357e+00
2.868185053490638348e-01 9.152763769234464331e-01 1.370431396953197822e+00 1.434740260417808955e+01
-7.567646037308173312e-01 3.135697090859760339e-01 8.564840136906894941e-01 2.975481434166252015e+01
1.775610747569152714e+00 -3.879905224187071844e-01 1.825817553126074744e+00 1.735409286048421151e+01
-1.137119338838363664e-01 9.606098883755521955e-02 1.936700982068302768e+00 2.990782194534307692e+01
1.156280668348922402e+00 -4.736343639446611298e-01 2.706775982285049231e+00 3.881842194089561815e+01
-3.311322169511004554e-01 -1.238601393110185134e+00 1.760061896129600623e+00 2.421158213922140201e-01
-2.173679457759023048e+00 -8.624429674378847333e-02 1.269389847057798448e+00 5.902731818733867541e+00
-2.231362408563398070e+00 -1.389602858326522528e+00 1.226170689720373463e+00 2.196530715350439777e+01
2.893041018787696927e+00 -7.141654415113136978e-02 4.221848715726165824e-01 4.534698986244870866e+01
2.362691866379120764e+00 2.208858830004860052e-01 3.093463124771253625e+00 7.547707081981133825e+00
-1.900157814797279743e+00 6.481172501121676977e-01 3.964935589837480512e-01 4.506889444165037339e+00
9.919468127472000907e-01 7.626945549913062283e-01 9.858106077546944235e-01 9.262818548920822082e+01
1.045738874743543656e+00 -1.258716092566326550e+00 2.554812866040265362e+00 1.011744701684642500e+01
-2.738786457011645137e+00 8.606346114836265215e-01 4.425492060009182382e-01 4.650151197011761717e+00
2.955004385148770840e+00 -1.856674942728910038e-01 1.811549079869415158e+00 8.861867071648923400e-01
2.119021792640209956e+00 -7.989575464904610791e-02 1.647590520205588049e+00 5.384173673418956030e-01
5.318088789240722480e-01 6.816553797606733633e-01 2.623748675578776890e+00 6.281634678606859978e-01
2.015722768782594598e-01 -1.340010907651618899e+00 1.205903834303194699e+00 5.738748035649704482e-01
-2.979312337631309315e+00 1.271839944933487621e+00 4.691791052391364736e-01 5.972825207298615879e+00
-1.421657575366377824e+00 -8.852215767560910054e-02 7.098061001243879398e-01 1.454120824179093052e+00
2.436791214650245507e+00 1.265540833136943544e+00 1.780800032625077023e+00 2.028737648342095667e+01
1.847220839107949875e+00 -1.135743282842120117e+00 1.763679955474981353e+00 5.057086578411487920e+01
3.037072783202436455e+00 -3.928769757874702728e-01 3.716821400677526865e-01 2.201061467298901952e+00
1.748389213821768040e+00 5.668647544657433590e-01 2.285815786091804469e+00 3.913604776454945267e+01
3.522782787093215462e-01 6.311204483333678894e-01 1.108555958868579161e+00 3.224584106939271777e+01
1.220427370569862946e+00 -6.445418117874865405e-02 2.807536236179935862e+00 5.306229550341097934e+01
-2.653137569389291794e+00 4.203738705596901659e-02 4.605491378442037487e+00 2.153276290621106170e+01
-1.502504078094467843e+00 -1.464595934671508448e-01 7.760835452853316330e-01 5.428216018273004373e+00
-9.202084378076538784e-02 9.139407092675299049e-01 1.475284378115277129e+00 3.261782467214964498e+01
1.449432275139353798e+00 -7.520183548385425340e-03 6.988131455183611562e-01 1.740821319835802115e+02
-2.397596710412601251e+00 -2.907622826143225758e-01 1.686193313084474621e+00 1.884671652621725713e+01
5.103703550168573466e-01 -4.023387146098619249e-01 1.100145382405744998e+00 1.671065959543266644e+01
1.497797629669248343e+00 -1.315294419334598064e-01 1.480330304396369145e+00 7.255413841427919230e+00
-6.256943959694226676e-01 -7.999120944604763972e-01 2.045549870456203845e+00 6.637063366405610054e+01
-1.693527237214195846e+00 5.072903211745343199e-01 1.548712246831511541e+00 8.418218018887714038e+00
2.111687517348785348e-01 4.330384807980672268e-01 5.968653223363211247e+00 4.461678876746704958e+01
2.638499484086627600e+00 -1.220085744517326459e-01 2.823908760314346456e+00 2.894930540034642874e+01
1.987460647484437792e-01 -3.674704914846327330e-01 9.467106084883736283e-01 1.730222173994539148e+01
1.665880011415534767e+00 4.933425925794546890e-02 5.858408360917692015e+00 4.780978491905518979e+01
-1.939866667850808746e+00 1.186141667786761777e+00 2.464359575658003898e-01 6.457319157402486098e+01
-5.891683872215969231e-01 -7.037742429514534104e-01 9.484455050475265603e-01 9.433150999617483023e+01
2.350185771763148246e+00 1.048563299889994971e+00 1.098752189746139862e+00 8.724173131246800494e+01
-1.837197303843827664e-02 -1.421451706376248847e+00 2.174699782975979545e+00 4.629158952851555142e+01
-1.295338090028417932e+00 -5.145027792262473199e-01 8.541126316123417439e-01 2.899565074580385016e+01
-6.805682929018019856e-01 -5.202988329965827496e-01 4.608935186788891691e-01 1.855940015993558632e+02
-1.169740670173796238e+00 -1.054697872257922692e-01 1.160134017710126031e+00 3.287675932201888429e+01
-1.502582432165944670e+00 -5.149599141831969762e-01 3.558359001399445942e-01 5.782407041642609613e+01
2.407374215737158665e-02 -6.881631353404518148e-01 9.066610205728987681e-01 1.911480312834743511e-01
3.164840832190400355e-01 -1.049329937112889244e+00 2.978746336560737173e+00 1.883528117002909141e+01
-1.527817490589364668e+00 -9.505348063453341600e-01 3.053533554678035777e+00 7.737265545572442171e+00
-1.769099644003562899e+00 -3.656230844672233027e-01 1.816720976129140963e+00 4.333319724034632259e+02
2.878825464356183694e+00 5.156707771851478661e-01 8.644275066264636820e+00 1.853184065287553608e+02
1.985368020666699707e+00 4.303519540633547469e-01 1.713881432636224833e+00 6.792464539671749435e+01
-9.285418121998570973e-01 2.105674585370826968e-01 1.147661776043914506e+00 4.417198194397211353e+01
-8.104913222216615365e-01 -1.181338015936253871e+00 9.912076746361958568e-01 7.988598865321979758e+01
2.538998811544589618e+00 -5.731756660962822325e-01 1.226044476400822258e+00 2.394376281254781136e-01
-2.846157281198514966e+00 2.748975438111959657e-01 1.026562150732183154e+00 5.427902011439564944e+01
4.169400621758301839e-01 -7.495028584736439514e-01 9.844120392676510845e-01 2.221434564818811097e+01
1.124975193582956390e+00 -1.644419596557041008e-01 1.848273421180355980e+00 2.313224132832901603e+01
6.380505284163456858e-01 3.433420721878638893e-01 2.442174786026034550e+00 1.196426209018409992e+01
1.279296362805435239e+00 -5.088373194455921844e-01 9.855659715103254337e-01 2.379086759778172677e+01
2.479551052077137108e+00 1.027431929029252178e-01 1.934299955422992046e+00 1.162927020246059300e+02
1.380969107520601646e+00 -8.004141970353233493e-01 1.808957790042394098e+00 1.026024961190201878e+01
1.346653692889339560e+00 -2.868331901928606320e-01 2.892928045515023694e+00 1.553559156144872055e+01
2.680030068423510770e+00 8.994583265459363819e-01 2.955368024199353627e+00 1.103020716601565177e+01
-2.339878541449940563e+00 1.282147706498264761e-01 1.641399163880571943e-01 2.389405429056874652e+01
2.726369347003084975e+00 6.413434609014375676e-01 9.727628145324932474e-01 1.956872638165947720e+01
-2.077758379257410581e+00 -8.417710719392573759e-01 3.951657767916041397e-01 7.113546581064960073e-01
2.057546746859875153e+00 -7.596912199272312094e-01 1.565609338592904187e+00 4.841821658975325460e-01
1.539036025551565601e+00 -1.060493997543850569e-01 3.157186556764209229e+00 2.151759075768580232e+01
2.771886679510594309e+00 5.295543011004786305e-01 2.371179266564938271e+00 3.305477011537344967e-01
1.547864612151751196e+00 -5.468833006475619651e-01 2.999645235469330581e-02 3.678374260375908023e+01
2.287186770931290067e-02 1.025979329089238501e+00 1.523627710373661071e+00 7.581127425035867873e+01
1.089568267824000541e-01 1.248761900356821913e-01 2.457430918884416116e+00 1.369896803494631321e+01
1.347909531872873767e+00 6.229073773344203646e-01 3.739678878597790579e+00 4.183058552888604176e+00
-7.664711228549109245e-01 -6.409672674255136871e-01 1.831760025432983108e+00 1.419566727569559639e+01
2.880509407706356662e+00 1.747091954095209287e-01 4.539586229686536911e-01 1.123398363752163647e+02
1.842325992662631196e+00 1.508470168356014218e+00 2.541670455970102882e+00 8.105284383510100099e+01
-2.804071346112346319e+00 3.857030239226048596e-01 3.018670616502722837e+00 1.451371682135272501e+01
2.012374804772238068e+00 -4.310572797274294654e-01 6.078146815654901225e-01 1.507386219290754603e+01
-2.942607400728307621e+00 -5.214762908932187857e-01 2.819151553200317295e+00 1.739409802350746475e+02
-1.304281911059424814e+00 4.919030317273506703e-01 2.989119503021062219e+00 2.414928997043924426e+02
2.831553601495879313e+00 -8.054752952776250696e-01 2.835521785877350709e+00 1.485015256177959841e+01
1.180047156876773862e+00 -6.393392125134138571e-01 5.256393165049473293e-01 1.010010336575920320e+02
-2.090445169621423460e+00 2.701023673541007031e-01 2.220146655941754421e+00 1.389513467425353781e+02
-4.247565450817507027e-01 -7.994663261031268453e-01 3.326258110572778648e+00 6.140068971595508884e+01
-5.721200753418805851e-01 9.553863564720196933e-02 3.593097843655971846e-01 8.867883142040655642e+00
-5.187724037892705864e-01 2.753772655340478992e-01 5.114551918398879682e-01 5.549433880722257406e+00
-1.711356509895164413e+00 9.596443920897204105e-01 1.130093286295791311e+00 4.153447685571661196e+01
2.419526177772310938e+00 -1.246700564537893019e+00 2.892781402053770545e+00 7.626920048193055379e+01
1.119303870544543056e+00 -3.192828140951555760e-01 4.652028388410298643e-01 1.229461164656594896e+01
1.707268162382005183e+00 -1.313781908192706682e+00 2.693158408083289324e+00 1.419730382845246375e+01
-1.054403207390650632e+00 -7.083493134518576984e-01 4.323512680616544701e-01 5.024599949267436472e+00
-5.222238047704770292e-01 -3.236224603519592957e-01 7.549489009607684986e-01 4.582476734820102848e+01
-1.693641034163660741e+00 1.052585297064201120e+00 7.665352016440207805e-01 2.869500967392887105e+02
-1.739117531316975107e+00 -4.684235055072875076e-01 3.949154229231468083e+00 5.862341256548169355e+01
-1.114373416870081401e+00 1.082272321465082898e+00 2.282123121775104568e+00 9.222861760372456530e+00
4.593617362404595061e-01 -4.013548528925083292e-01 5.113448767776619164e+00 2.477797446527937808e+01
2.475385322258853105e+00 -5.320388140297430679e-01 7.796899580136963381e-01 6.742950632216368945e+01
1.193547433411300984e+00 -3.118844701308221001e-02 3.550908530573203326e+00 1.556985058823425305e+01
-3.524058974904164532e-01 9.124698586377457676e-01 1.394874337425493271e+00 1.174944452685973850e+01
1.880985249152623329e+00 -3.160277523934511557e-01 1.895450331676022504e+00 9.645055634236449293e+01
